"TRANSPORT_TYPE";"TRANSPORT_MEAN";"TRAVEL_REASON";"SOCIO_DEMO_VARIABLE_TYPE";"SOCIO_DEMO_VARIABLE";"PERIOD_REF";"UNIT_MEAS";"VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"GEO";"CH06";2021;"MIN";0.2939;0.0978;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"GEO";"CH06";2021;"NBSTAGE";0.0145;0.0037;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"GEO";"CH07";2021;"KM";0.1047;0.0372;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"GEO";"CH07";2021;"MIN";0.4386;0.1683;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"GEO";"CH07";2021;"NBSTAGE";0.0322;0.0107;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"DE_REG";2021;"KM";0.1755;0.0531;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"DE_REG";2021;"MIN";0.2921;0.0671;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0139;0.0017;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"FR_REG";2021;"KM";0.2210;0.0559;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"FR_REG";2021;"MIN";0.4366;0.0685;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.0307;0.0039;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"IT_REG";2021;"KM";0.1038;0.0359;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"IT_REG";2021;"MIN";0.4505;0.1652;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.0323;0.0104;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"RO_REG";2021;"KM";0.0339;0.0556;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"RO_REG";2021;"MIN";0.1050;0.1722;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.0070;0.0115;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"URB_MUN";2021;"KM";0.1640;0.0567;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"URB_MUN";2021;"MIN";0.3073;0.0685;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.0163;0.0017;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"INT_MUN";2021;"KM";0.2245;0.0750;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"INT_MUN";2021;"MIN";0.3939;0.1111;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.0229;0.0045;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"KM";0.2051;0.0555;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"MIN";0.3628;0.0827;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.0233;0.0046;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH1";2021;"KM";0.0503;0.0303;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH1";2021;"MIN";0.1344;0.0939;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH1";2021;"NBSTAGE";0.0037;0.0020;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH2";2021;"KM";0.1851;0.1273;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH2";2021;"MIN";0.1899;0.1319;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH2";2021;"NBSTAGE";0.0042;0.0015;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH2KIDS";2021;"KM";0.2492;0.0408;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH2KIDS";2021;"MIN";0.5171;0.0672;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.0353;0.0033;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH1KIDS";2021;"KM";0.2319;0.0832;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH1KIDS";2021;"MIN";0.5336;0.1691;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.0302;0.0078;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HHNOFAM";2021;"KM";0.0831;0.0589;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HHNOFAM";2021;"MIN";0.1389;0.0868;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.0069;0.0038;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"MO_FR";2021;"KM";0.2110;0.0534;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"MO_FR";2021;"MIN";0.3967;0.0657;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"MO_FR";2021;"NBSTAGE";0.0239;0.0021;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"SA";2021;"KM";0.1272;0.0561;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"SA";2021;"MIN";0.2202;0.1005;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"SA";2021;"NBSTAGE";0.0078;0.0027;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"SO";2021;"KM";0.1034;0.0651;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"SO";2021;"MIN";0.1419;0.0930;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"DAY";"SO";2021;"NBSTAGE";0.0050;0.0023;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"SEX";"M";2021;"KM";0.1959;0.0728;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"SEX";"M";2021;"MIN";0.3236;0.0823;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"SEX";"M";2021;"NBSTAGE";0.0175;0.0021;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"SEX";"F";2021;"KM";0.1712;0.0344;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"SEX";"F";2021;"MIN";0.3453;0.0602;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"SEX";"F";2021;"NBSTAGE";0.0202;0.0024;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y6T17";2021;"KM";0.6666;0.1037;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y6T17";2021;"MIN";1.5865;0.1831;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y6T17";2021;"NBSTAGE";0.1199;0.0113;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y18T24";2021;"KM";0.3729;0.1410;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y18T24";2021;"MIN";0.6179;0.2402;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y18T24";2021;"NBSTAGE";0.0243;0.0069;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y25T44";2021;"KM";0.1808;0.1209;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y25T44";2021;"MIN";0.2106;0.1314;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y25T44";2021;"NBSTAGE";0.0051;0.0016;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y45T64";2021;"KM";0.0477;0.0235;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y45T64";2021;"MIN";0.0573;0.0236;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y45T64";2021;"NBSTAGE";0.0021;0.0008;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y65T79";2021;"KM";0.0415;0.0317;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y65T79";2021;"MIN";0.1012;0.0965;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y65T79";2021;"NBSTAGE";0.0018;0.0014;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y_GE80";2021;"KM";0.0013;0.0021;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y_GE80";2021;"MIN";0.0031;0.0051;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"AGE";"Y_GE80";2021;"NBSTAGE";0.0002;0.0003;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF4000";2021;"KM";0.2316;0.2908;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF4000";2021;"MIN";0.2972;0.3233;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0041;0.0026;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"KM";0.0548;0.0266;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"MIN";0.0710;0.0310;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"NBSTAGE";0.0034;0.0013;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"KM";0.1260;0.0671;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"MIN";0.1632;0.0774;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"NBSTAGE";0.0045;0.0017;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"KM";0.0754;0.0374;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"MIN";0.0937;0.0392;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"NBSTAGE";0.0048;0.0018;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"DK_NOANS";2021;"KM";0.3696;0.0609;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"DK_NOANS";2021;"MIN";0.8111;0.1063;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"HH_INC";"DK_NOANS";2021;"NBSTAGE";0.0541;0.0050;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"ACT";2021;"KM";0.0754;0.0283;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"ACT";2021;"MIN";0.0950;0.0334;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"ACT";2021;"NBSTAGE";0.0031;0.0008;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"NONACT";2021;"KM";0.0499;0.0243;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"NONACT";2021;"MIN";0.0866;0.0543;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"NONACT";2021;"NBSTAGE";0.0028;0.0013;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"EDUC";2021;"KM";0.7654;0.2163;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"EDUC";2021;"MIN";1.5450;0.2674;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"EDUC";2021;"NBSTAGE";0.0977;0.0088;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"KM";0.1477;0.2422;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"MIN";0.2230;0.3657;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.0496;0.0813;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH";2021;"KM";0.9196;0.0761;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH";2021;"MIN";1.4743;0.0930;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH";2021;"NBSTAGE";0.0794;0.0037;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH01";2021;"KM";0.9550;0.1535;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH01";2021;"MIN";1.7973;0.2322;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH01";2021;"NBSTAGE";0.0887;0.0083;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH02";2021;"KM";0.8943;0.1175;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH02";2021;"MIN";1.3892;0.1564;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH02";2021;"NBSTAGE";0.0779;0.0073;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH03";2021;"KM";0.8382;0.1832;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH03";2021;"MIN";1.3702;0.2065;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH03";2021;"NBSTAGE";0.0833;0.0099;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH04";2021;"KM";0.8476;0.2205;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH04";2021;"MIN";1.3889;0.2510;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH04";2021;"NBSTAGE";0.0708;0.0101;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH05";2021;"KM";1.0103;0.2425;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH05";2021;"MIN";1.4104;0.2897;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH05";2021;"NBSTAGE";0.0799;0.0099;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH06";2021;"KM";0.9962;0.2149;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH06";2021;"MIN";1.3860;0.2621;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH06";2021;"NBSTAGE";0.0756;0.0110;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH07";2021;"KM";0.9902;0.5854;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH07";2021;"MIN";1.5485;0.5512;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"GEO";"CH07";2021;"NBSTAGE";0.0748;0.0156;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"DE_REG";2021;"KM";0.8819;0.0913;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"DE_REG";2021;"MIN";1.3648;0.1086;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0760;0.0044;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"FR_REG";2021;"KM";1.0205;0.1310;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"FR_REG";2021;"MIN";1.7808;0.1912;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.0903;0.0072;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"IT_REG";2021;"KM";0.9535;0.5604;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"IT_REG";2021;"MIN";1.5057;0.5289;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.0729;0.0151;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"RO_REG";2021;"KM";0.9175;1.1443;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"RO_REG";2021;"MIN";1.2446;1.3913;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.0559;0.0557;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"URB_MUN";2021;"KM";0.7364;0.0772;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"URB_MUN";2021;"MIN";1.2727;0.1007;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.0728;0.0043;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"INT_MUN";2021;"KM";1.1809;0.1918;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"INT_MUN";2021;"MIN";1.8240;0.2252;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.0933;0.0089;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"RUR_MUN";2021;"KM";1.2943;0.2667;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"RUR_MUN";2021;"MIN";1.8029;0.3069;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.0869;0.0101;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH1";2021;"KM";0.4303;0.1475;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH1";2021;"MIN";0.8124;0.1771;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH1";2021;"NBSTAGE";0.0408;0.0061;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH2";2021;"KM";1.0306;0.1331;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH2";2021;"MIN";1.8056;0.1857;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH2";2021;"NBSTAGE";0.1010;0.0076;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH2KIDS";2021;"KM";1.0640;0.1305;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH2KIDS";2021;"MIN";1.5818;0.1552;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.0850;0.0060;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH1KIDS";2021;"KM";1.0362;0.2584;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH1KIDS";2021;"MIN";1.5997;0.3236;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.0806;0.0146;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HHNOFAM";2021;"KM";0.8675;0.4366;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HHNOFAM";2021;"MIN";1.1348;0.3525;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.0612;0.0150;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"DK_NOANS";2021;"KM";0.0814;0.1128;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"DK_NOANS";2021;"MIN";1.0968;1.7006;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.0428;0.0541;"U"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"MO_FR";2021;"KM";0.8739;0.0897;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"MO_FR";2021;"MIN";1.4365;0.1109;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"MO_FR";2021;"NBSTAGE";0.0758;0.0041;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"SA";2021;"KM";1.7630;0.2507;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"SA";2021;"MIN";2.8192;0.3264;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"SA";2021;"NBSTAGE";0.1603;0.0147;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"SO";2021;"KM";0.3164;0.1441;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"SO";2021;"MIN";0.3400;0.1041;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"DAY";"SO";2021;"NBSTAGE";0.0175;0.0041;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"SEX";"M";2021;"KM";0.5436;0.0880;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"SEX";"M";2021;"MIN";0.8362;0.1044;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"SEX";"M";2021;"NBSTAGE";0.0440;0.0037;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"SEX";"F";2021;"KM";1.2883;0.1238;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"SEX";"F";2021;"MIN";2.1000;0.1532;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"SEX";"F";2021;"NBSTAGE";0.1141;0.0063;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y6T17";2021;"KM";1.8260;0.3420;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y6T17";2021;"MIN";2.6418;0.3718;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y6T17";2021;"NBSTAGE";0.1472;0.0134;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y18T24";2021;"KM";0.8819;0.1969;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y18T24";2021;"MIN";1.2718;0.2604;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y18T24";2021;"NBSTAGE";0.0710;0.0125;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y25T44";2021;"KM";0.8793;0.1746;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y25T44";2021;"MIN";1.3589;0.2050;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y25T44";2021;"NBSTAGE";0.0656;0.0072;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y45T64";2021;"KM";0.6755;0.0953;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y45T64";2021;"MIN";1.1254;0.1324;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y45T64";2021;"NBSTAGE";0.0601;0.0059;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y65T79";2021;"KM";0.9256;0.1341;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y65T79";2021;"MIN";1.6461;0.1960;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y65T79";2021;"NBSTAGE";0.0918;0.0085;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y_GE80";2021;"KM";0.5486;0.1173;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y_GE80";2021;"MIN";1.2755;0.2532;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"AGE";"Y_GE80";2021;"NBSTAGE";0.0872;0.0135;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HH_INC";"CHF4000";2021;"KM";0.8226;0.2526;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HH_INC";"CHF4000";2021;"MIN";1.5173;0.3030;"A"
"PRIV_MOT_TRANSP";"CAR_PASS";"SHOP";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0777;0.0112;"A"
